日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2025-03-13,603019,71.34,69.7,71.36,69.38,318776,2243122475.0,2.77,-2.49,-1.78,2.19
2025-03-14,603019,69.65,71.08,71.77,69.44,337335,2394490148.0,3.34,1.98,1.38,2.31
2025-03-17,603019,71.17,70.97,71.76,70.66,233187,1668805547.0,1.55,-0.15,-0.11,1.6
2025-03-18,603019,71.07,71.1,71.84,70.86,229008,1639986632.0,1.38,0.18,0.13,1.57
2025-03-19,603019,70.86,70.15,70.86,69.74,233286,1644564388.0,1.58,-1.34,-0.95,1.6
2025-03-20,603019,70.15,69.72,70.32,69.56,197442,1386163981.0,1.08,-0.61,-0.43,1.35
2025-03-21,603019,69.42,66.86,69.46,66.8,435434,2965430328.0,3.82,-4.1,-2.86,2.99
2025-03-24,603019,66.87,66.53,67.42,64.91,337629,2240005184.0,3.75,-0.49,-0.33,2.31
2025-03-25,603019,66.55,65.19,66.56,65.01,208878,1378504345.0,2.33,-2.01,-1.34,1.43
2025-03-26,603019,65.09,64.99,65.83,64.86,183836,1205868650.0,1.49,-0.31,-0.2,1.26
2025-03-27,603019,64.99,65.37,66.05,64.87,230836,1521049266.0,1.82,0.58,0.38,1.58
2025-03-28,603019,65.57,65.74,66.43,65.02,195956,1293261393.0,2.16,0.57,0.37,1.34
2025-03-31,603019,65.07,66.02,66.16,64.18,237314,1553144716.0,3.01,0.43,0.28,1.63
2025-04-01,603019,66.32,65.55,66.43,65.54,185951,1230927666.0,1.35,-0.71,-0.47,1.27
2025-04-02,603019,65.34,65.13,65.86,65.0,139706,918702535.0,1.31,-0.64,-0.42,0.96
2025-04-03,603019,64.68,64.88,65.62,64.26,179911,1174702505.0,2.09,-0.38,-0.25,1.23
2025-04-07,603019,60.63,59.06,62.49,58.36,659961,3979161662.0,6.37,-8.97,-5.82,4.52
2025-04-08,603019,59.26,60.91,61.23,59.24,487303,2939821992.0,3.37,3.13,1.85,3.34
2025-04-09,603019,60.16,64.26,65.0,59.67,640548,4069504038.0,8.75,5.5,3.35,4.39
2025-04-10,603019,65.86,64.94,66.14,64.06,560090,3656735398.0,3.24,1.06,0.68,3.84
2025-04-11,603019,64.86,65.12,66.05,64.1,396984,2597075471.0,3.0,0.28,0.18,2.72
2025-04-14,603019,65.66,65.16,65.86,65.06,293544,1930662848.0,1.23,0.06,0.04,2.01
2025-04-15,603019,65.15,65.28,66.14,64.05,257718,1682060146.0,3.21,0.18,0.12,1.77
2025-04-16,603019,65.65,65.56,65.8,64.75,243763,1599766705.0,1.61,0.43,0.28,1.67
2025-04-17,603019,65.03,65.16,65.76,64.83,213557,1402521332.0,1.42,-0.61,-0.4,1.46
2025-04-18,603019,64.88,64.71,64.88,62.98,244936,1580935246.0,2.92,-0.69,-0.45,1.68
2025-04-21,603019,64.54,64.71,64.89,64.26,211850,1377407943.0,0.97,0.0,0.0,1.45
2025-04-22,603019,64.55,63.58,64.56,63.47,227375,1457703525.0,1.68,-1.75,-1.13,1.56
2025-04-23,603019,63.9,63.05,64.11,62.24,314288,2000881762.0,2.94,-0.83,-0.53,2.15
2025-04-24,603019,62.76,61.71,62.84,61.66,267172,1668394734.0,1.87,-2.13,-1.34,1.83
2025-04-25,603019,61.96,61.73,62.19,61.54,182935,1137920415.0,1.05,0.03,0.02,1.25
2025-04-28,603019,61.76,61.84,63.01,61.76,195477,1224491386.0,2.02,0.18,0.11,1.34
2025-04-29,603019,61.88,61.91,62.1,61.23,137358,853265433.0,1.41,0.11,0.07,0.94
2025-04-30,603019,61.97,62.98,63.4,61.97,272132,1722438615.0,2.31,1.73,1.07,1.87
2025-05-06,603019,63.63,64.76,64.78,63.4,309844,2000926998.0,2.19,2.83,1.78,2.12
2025-05-07,603019,65.84,64.75,65.96,64.12,304576,1984190820.0,2.84,-0.02,-0.01,2.09
2025-05-08,603019,64.46,64.83,64.96,64.24,200343,1303371877.0,1.11,0.12,0.08,1.37
2025-05-09,603019,64.84,64.05,64.85,63.77,150570,970907447.0,1.67,-1.2,-0.78,1.03
2025-05-12,603019,64.44,64.65,65.04,64.28,194752,1264306873.0,1.19,0.94,0.6,1.34
2025-05-13,603019,65.11,64.06,65.22,64.02,199931,1295334173.0,1.86,-0.91,-0.59,1.37
2025-05-14,603019,64.24,64.45,64.76,63.95,186364,1206229431.0,1.26,0.61,0.39,1.28
2025-05-15,603019,64.46,63.0,64.47,62.63,205101,1304640010.0,2.85,-2.25,-1.45,1.41
2025-05-16,603019,62.86,62.5,63.21,62.38,171076,1077730818.0,1.32,-0.79,-0.5,1.17
2025-05-19,603019,62.61,62.8,62.9,62.22,114303,719081432.0,1.09,0.48,0.3,0.78
2025-05-20,603019,62.84,62.94,63.21,62.47,118770,751334497.0,1.18,0.22,0.14,0.81
2025-05-21,603019,63.12,62.62,63.12,62.54,106679,672254225.0,0.92,-0.51,-0.32,0.73
2025-05-22,603019,62.66,62.12,62.86,62.05,110178,691230247.0,1.29,-0.8,-0.5,0.76
2025-05-23,603019,62.38,61.83,63.24,61.83,154570,964891582.0,2.27,-0.47,-0.29,1.06
2025-06-10,603019,68.02,68.02,68.02,68.02,67196,457538994.0,0.0,10.01,6.19,0.46
2025-06-11,603019,72.93,69.49,73.04,68.94,1296830,9198907420.0,6.03,2.16,1.47,8.89
2025-06-12,603019,68.93,69.29,70.4,67.53,650530,4485030733.0,4.13,-0.29,-0.2,4.46
2025-06-13,603019,68.55,68.42,69.13,67.96,398407,2729794826.0,1.69,-1.26,-0.87,2.73
2025-06-16,603019,68.29,68.75,69.73,68.04,267889,1850187136.0,2.47,0.48,0.33,1.84
2025-06-17,603019,68.44,67.84,68.72,67.53,231801,1575334440.0,1.73,-1.32,-0.91,1.59
2025-06-18,603019,67.63,67.33,67.9,66.81,203699,1374863156.0,1.61,-0.75,-0.51,1.4
2025-06-19,603019,67.23,67.48,68.53,67.03,244228,1657216178.0,2.23,0.22,0.15,1.67
2025-06-20,603019,67.46,66.83,67.81,66.68,163987,1102196013.0,1.67,-0.96,-0.65,1.12
2025-06-23,603019,66.24,66.57,66.91,66.08,152347,1014481073.0,1.24,-0.39,-0.26,1.04
2025-06-24,603019,66.8,67.83,68.37,66.74,307421,2085334335.0,2.45,1.89,1.26,2.11
2025-06-25,603019,67.83,68.32,68.72,67.55,280307,1912660833.0,1.72,0.72,0.49,1.92
2025-06-26,603019,68.53,70.82,72.81,68.53,944067,6730015779.0,6.26,3.66,2.5,6.47
2025-06-27,603019,71.4,69.86,71.41,69.81,381555,2680865808.0,2.26,-1.36,-0.96,2.62
2025-06-30,603019,70.22,70.33,70.69,69.6,224822,1580723454.0,1.56,0.67,0.47,1.54
2025-07-01,603019,70.05,69.25,70.28,68.94,232983,1617169551.0,1.91,-1.54,-1.08,1.59
2025-07-02,603019,69.01,68.21,69.23,68.04,189264,1297953531.0,1.72,-1.5,-1.04,1.29
2025-07-03,603019,68.28,68.69,68.81,68.15,153505,1051888180.0,0.97,0.7,0.48,1.05
2025-07-04,603019,68.73,68.59,69.22,68.43,160412,1104569465.0,1.15,-0.15,-0.1,1.1
2025-07-07,603019,68.43,67.97,68.53,67.88,143666,978947412.0,0.95,-0.9,-0.62,0.98
2025-07-08,603019,67.99,68.96,69.03,67.99,197297,1354726129.0,1.53,1.46,0.99,1.35
2025-07-09,603019,69.36,68.36,69.43,68.29,180215,1239345717.0,1.65,-0.87,-0.6,1.23
2025-07-10,603019,68.4,67.91,68.43,67.84,174298,1187159621.0,0.86,-0.66,-0.45,1.19
2025-07-11,603019,67.91,68.74,69.21,67.85,265357,1827195296.0,2.0,1.22,0.83,1.81
2025-07-14,603019,68.92,68.63,69.27,68.54,136347,939302612.0,1.06,-0.16,-0.11,0.93
2025-07-15,603019,68.65,69.65,70.38,68.46,360094,2504900956.0,2.8,1.49,1.02,2.46
2025-07-16,603019,69.8,69.62,70.34,69.24,231899,1621089577.0,1.58,-0.04,-0.03,1.59
2025-07-17,603019,69.53,69.75,69.82,68.99,214364,1490195390.0,1.19,0.19,0.13,1.47
2025-07-18,603019,69.85,69.44,70.04,69.36,198598,1384314602.0,0.97,-0.44,-0.31,1.36
2025-07-21,603019,69.43,69.33,69.65,69.16,161421,1120484717.0,0.71,-0.16,-0.11,1.1
2025-07-22,603019,69.42,68.8,69.74,68.65,203237,1405794332.0,1.57,-0.76,-0.53,1.39
2025-07-23,603019,68.8,68.58,69.05,68.48,184272,1267463902.0,0.83,-0.32,-0.22,1.26
2025-07-24,603019,68.73,69.03,69.16,68.45,241759,1664770263.0,1.04,0.66,0.45,1.65
2025-07-25,603019,69.13,70.29,70.59,68.84,476846,3328470018.0,2.54,1.83,1.26,3.26
2025-07-28,603019,70.59,69.31,70.59,69.1,331915,2307999980.0,2.12,-1.39,-0.98,2.27
2025-07-29,603019,69.11,70.28,70.43,68.63,407996,2846958038.0,2.6,1.4,0.97,2.79
2025-07-30,603019,70.02,68.99,70.02,68.87,285297,1982894170.0,1.64,-1.84,-1.29,1.95
2025-07-31,603019,69.01,68.89,70.06,68.64,370785,2576278066.0,2.06,-0.14,-0.1,2.53
2025-08-01,603019,68.99,68.02,69.45,67.82,273963,1876921175.0,2.37,-1.26,-0.87,1.87
2025-08-04,603019,67.73,69.27,69.91,67.64,285787,1978537652.0,3.34,1.84,1.25,1.95
2025-08-05,603019,69.03,69.16,69.18,68.71,159581,1101105093.0,0.68,-0.16,-0.11,1.09
2025-08-06,603019,69.28,68.85,69.28,68.33,234990,1614534179.0,1.37,-0.45,-0.31,1.61
2025-08-07,603019,68.85,68.53,69.25,68.45,207028,1424366077.0,1.16,-0.46,-0.32,1.42
2025-08-08,603019,68.59,68.01,68.7,67.98,177366,1208896721.0,1.05,-0.76,-0.52,1.21
2025-08-11,603019,67.93,68.14,68.26,67.89,145583,992611658.0,0.54,0.19,0.13,1.0
2025-08-12,603019,68.16,69.06,69.65,67.94,410791,2832161180.0,2.51,1.35,0.92,2.81
2025-08-13,603019,69.13,69.66,69.93,69.13,453940,3163650677.0,1.16,0.87,0.6,3.1
2025-08-14,603019,69.93,74.01,76.62,69.72,1402499,10391303676.0,9.91,6.24,4.35,9.59
2025-08-15,603019,73.11,73.57,74.16,72.84,642295,4724932391.0,1.78,-0.59,-0.44,4.39
2025-08-18,603019,74.17,74.43,75.43,73.66,724443,5418329714.0,2.41,1.17,0.86,4.95
2025-08-19,603019,74.43,72.94,75.17,72.93,649769,4804005786.0,3.01,-2.0,-1.49,4.44
2025-08-20,603019,72.67,76.07,76.27,71.93,1009156,7519470394.0,5.95,4.29,3.13,6.9
2025-08-21,603019,76.07,75.23,77.55,74.73,734991,5583588447.0,3.71,-1.1,-0.84,5.02
2025-08-22,603019,76.54,82.76,82.76,76.54,1298995,10500241551.0,8.27,10.01,7.53,8.88
2025-08-25,603019,91.04,91.04,91.04,91.04,174885,1593372862.0,0.0,10.0,8.28,1.2
2025-08-26,603019,93.77,91.25,93.91,89.19,2121721,19556454532.0,5.18,0.23,0.21,14.51
2025-08-27,603019,93.33,88.63,93.73,88.24,1412015,12892288011.0,6.02,-2.87,-2.62,9.65
2025-08-28,603019,87.81,92.44,92.76,87.81,1271432,11534663678.0,5.59,4.3,3.81,8.69
2025-08-29,603019,90.93,88.43,91.23,87.33,1173172,10382432162.0,4.22,-4.34,-4.01,8.02
2025-09-01,603019,89.44,92.07,93.71,87.92,1166038,10589402802.0,6.55,4.12,3.64,7.97
2025-09-02,603019,90.98,89.95,95.41,88.93,1107061,10193456532.0,7.04,-2.3,-2.12,7.57
2025-09-03,603019,89.48,86.96,90.05,85.94,746697,6560537228.0,4.57,-3.32,-2.99,5.1
2025-09-04,603019,87.03,79.41,87.51,78.26,1133264,9247517491.0,10.64,-8.68,-7.55,7.75
2025-09-05,603019,79.52,82.37,82.88,77.96,682445,5508694347.0,6.2,3.73,2.96,4.67
2025-09-08,603019,84.93,83.92,84.93,82.84,558896,4687767383.0,2.54,1.88,1.55,3.82
2025-09-09,603019,82.43,81.07,83.37,80.73,415762,3408379854.0,3.15,-3.4,-2.85,2.84
2025-09-10,603019,82.43,83.65,85.53,82.42,717331,6045208662.0,3.84,3.18,2.58,4.9
2025-09-11,603019,84.43,92.02,92.02,83.13,895212,7938649451.0,10.63,10.01,8.37,6.12
2025-09-12,603019,94.91,97.9,99.93,93.83,1668195,16352209897.0,6.63,6.39,5.88,11.4
2025-09-15,603019,100.93,102.39,104.51,99.5,1161041,11867719401.0,5.12,4.59,4.49,7.94
2025-09-16,603019,105.93,111.41,112.64,105.93,1492789,16546659046.0,6.55,8.81,9.02,10.21
2025-09-17,603019,108.07,108.42,109.68,105.18,1187211,12776573972.0,4.04,-2.68,-2.99,8.12
2025-09-18,603019,110.81,109.85,117.81,107.34,1543474,17390564547.0,9.66,1.32,1.43,10.55
2025-09-19,603019,109.92,106.76,112.73,105.93,866699,9367666309.0,6.19,-2.81,-3.09,5.93
2025-09-22,603019,107.73,117.44,117.44,105.93,1203690,13812468876.0,10.78,10.0,10.68,8.23
2025-09-23,603019,117.93,114.66,120.42,112.14,1168141,13494162497.0,7.05,-2.37,-2.78,7.99
2025-09-24,603019,115.02,117.48,118.93,113.09,870959,10146519816.0,5.09,2.46,2.82,5.95
2025-09-25,603019,117.92,125.43,127.61,117.49,976016,12010263268.0,8.61,6.77,7.95,6.67
2025-09-26,603019,122.92,120.37,125.13,119.53,782748,9543978401.0,4.46,-4.03,-5.06,5.35
2025-09-29,603019,120.39,120.48,121.13,114.93,750565,8888140056.0,5.15,0.09,0.11,5.13
2025-09-30,603019,122.43,119.18,122.93,118.28,530807,6374690550.0,3.86,-1.08,-1.3,3.63
2025-10-09,603019,121.79,123.09,128.05,121.79,757577,9441085463.0,5.25,3.28,3.91,5.18
2025-10-10,603019,120.53,113.29,120.93,111.87,878684,10133548215.0,7.36,-7.96,-9.8,6.01
2025-10-13,603019,107.26,114.61,115.45,107.26,580225,6592684607.0,7.23,1.17,1.32,3.97
2025-10-14,603019,115.71,105.43,116.08,104.53,814789,8920327793.0,10.08,-8.01,-9.18,5.57
2025-10-15,603019,105.58,110.26,110.83,104.87,565561,6101959999.0,5.65,4.58,4.83,3.87
2025-10-16,603019,107.05,107.51,109.5,106.6,363430,3922601616.0,2.63,-2.49,-2.75,2.48
2025-10-17,603019,107.5,104.68,108.12,103.63,444107,4701601667.0,4.18,-2.63,-2.83,3.04
2025-10-20,603019,107.06,104.88,107.99,104.19,388470,4125703123.0,3.63,0.19,0.2,2.66
2025-10-21,603019,105.64,108.14,109.08,104.45,488770,5241155015.0,4.41,3.11,3.26,3.34
2025-10-22,603019,106.95,109.58,111.39,106.59,515678,5640071614.0,4.44,1.33,1.44,3.53
2025-10-23,603019,108.43,107.49,109.43,104.93,340653,3630173391.0,4.11,-1.91,-2.09,2.33
2025-10-24,603019,109.46,113.85,114.81,108.34,629971,7051634302.0,6.02,5.92,6.36,4.31
2025-10-27,603019,116.24,114.93,116.59,112.94,559141,6410491821.0,3.21,0.95,1.08,3.82
2025-10-28,603019,113.86,113.43,115.42,112.7,395345,4502967972.0,2.37,-1.31,-1.5,2.7
2025-10-29,603019,113.82,114.26,116.53,112.73,472435,5407433823.0,3.35,0.73,0.83,3.23
2025-10-30,603019,114.46,110.58,115.26,110.26,575317,6467950698.0,4.38,-3.22,-3.68,3.93
2025-10-31,603019,110.93,106.38,111.32,105.44,508978,5460736433.0,5.32,-3.8,-4.2,3.48
2025-11-03,603019,104.94,106.39,106.81,103.81,333328,3512514125.0,2.82,0.01,0.01,2.28
2025-11-04,603019,106.81,107.15,109.88,106.19,345471,3725358189.0,3.47,0.71,0.76,2.36
2025-11-05,603019,104.31,106.55,107.22,103.23,348054,3651132116.0,3.72,-0.56,-0.6,2.38
2025-11-06,603019,107.93,114.43,116.37,107.93,803173,9048935955.0,7.92,7.4,7.88,5.49
2025-11-07,603019,112.53,111.09,113.25,110.0,453047,5054972995.0,2.84,-2.92,-3.34,3.1
2025-11-10,603019,111.13,106.83,111.14,104.8,479347,5118292753.0,5.71,-3.83,-4.26,3.28
2025-11-11,603019,107.98,105.94,110.83,105.66,314454,3384943310.0,4.84,-0.83,-0.89,2.15
2025-11-12,603019,104.93,104.47,105.69,103.43,299623,3129827860.0,2.13,-1.39,-1.47,2.05
2025-11-13,603019,104.48,105.48,106.31,103.51,270875,2843738725.0,2.68,0.97,1.01,1.85
2025-11-14,603019,102.93,100.63,103.5,100.62,386534,3948849551.0,2.73,-4.6,-4.85,2.64
2025-11-17,603019,100.24,100.78,103.23,99.77,298649,3025026876.0,3.44,0.15,0.15,2.04
2025-11-18,603019,99.93,100.36,102.33,99.43,317047,3201787393.0,2.88,-0.42,-0.42,2.17
2025-11-19,603019,99.83,99.92,101.34,99.17,224331,2251083481.0,2.16,-0.44,-0.44,1.53
2025-11-20,603019,101.93,99.89,102.71,99.89,222446,2243270292.0,2.82,-0.03,-0.03,1.52
2025-11-21,603019,97.91,95.7,98.73,95.6,325677,3152797040.0,3.13,-4.19,-4.19,2.23
2025-11-24,603019,95.95,95.53,96.78,92.27,381246,3616137903.0,4.71,-0.18,-0.17,2.61
2025-11-25,603019,96.48,95.11,97.11,94.61,393542,3772593865.0,2.62,-0.44,-0.42,2.69
2025-11-26,603019,94.93,97.7,99.16,93.81,508140,4969465137.0,5.63,2.72,2.59,3.47
2025-11-27,603019,99.15,99.06,103.94,98.93,579471,5865914880.0,5.13,1.39,1.36,3.96
2025-11-28,603019,98.07,99.09,99.27,96.87,277516,2730253553.0,2.42,0.03,0.03,1.9
2025-12-01,603019,102.23,101.06,102.23,98.93,466022,4685377012.0,3.33,1.99,1.97,3.19
2025-12-02,603019,100.19,99.54,100.69,98.78,266033,2648500046.0,1.89,-1.5,-1.52,1.82
2025-12-03,603019,99.55,97.96,100.19,97.53,253018,2497977817.0,2.67,-1.59,-1.58,1.73
2025-12-04,603019,96.94,99.76,100.63,95.93,341703,3358200380.0,4.8,1.84,1.8,2.34
2025-12-05,603019,98.52,98.86,99.56,96.73,349978,3436997776.0,2.84,-0.9,-0.9,2.39
2025-12-08,603019,98.86,101.26,102.13,98.53,412133,4166295527.0,3.64,2.43,2.4,2.82
2025-12-09,603019,100.23,100.06,102.21,99.85,364088,3673536737.0,2.33,-1.19,-1.2,2.49
2025-12-10,603019,90.05,90.05,91.71,90.05,530194,4785746657.0,1.66,-10.0,-10.01,3.62
2025-12-11,603019,88.95,89.56,90.85,88.39,994955,8913505375.0,2.73,-0.54,-0.49,6.8
2025-12-12,603019,88.75,88.88,88.92,86.06,879232,7681227354.0,3.19,-0.76,-0.68,6.01
2025-12-15,603019,87.87,85.41,88.59,85.36,547567,4757120021.0,3.63,-3.9,-3.47,3.74
2025-12-16,603019,85.41,82.65,85.61,82.23,532672,4435287804.0,3.96,-3.23,-2.76,3.64
2025-12-17,603019,83.42,85.91,86.13,82.88,547740,4630773860.0,3.93,3.94,3.26,3.74
2025-12-18,603019,84.73,84.81,86.53,84.63,319415,2727902476.0,2.21,-1.28,-1.1,2.18
2025-12-19,603019,85.9,85.78,87.23,85.28,429430,3709218253.0,2.3,1.14,0.97,2.94
2025-12-22,603019,86.92,87.36,88.13,86.78,463855,4062704180.0,1.57,1.84,1.58,3.17
2025-12-23,603019,87.35,87.59,88.33,86.43,432596,3786642030.0,2.17,0.26,0.23,2.96
2025-12-24,603019,87.6,87.08,87.93,86.59,403364,3515087514.0,1.53,-0.58,-0.51,2.76
2025-12-25,603019,87.11,86.61,87.43,85.93,346928,3006907632.0,1.72,-0.54,-0.47,2.37
2025-12-26,603019,86.7,85.74,86.71,85.14,434407,3734365995.0,1.81,-1.0,-0.87,2.97
2025-12-29,603019,85.74,85.12,86.68,84.93,440161,3782169757.0,2.04,-0.72,-0.62,3.01
2025-12-30,603019,84.93,85.32,86.75,84.7,390378,3348871845.0,2.41,0.23,0.2,2.67
2025-12-31,603019,85.34,85.57,86.93,84.51,427985,3666829109.0,2.84,0.29,0.25,2.93
2026-01-05,603019,85.75,87.73,87.89,85.75,600295,5234380588.0,2.5,2.52,2.16,4.1
2026-01-06,603019,87.93,89.4,91.34,87.53,710008,6355812792.0,4.34,1.9,1.67,4.85
2026-01-07,603019,89.43,89.07,90.17,88.36,470228,4196901908.0,2.02,-0.37,-0.33,3.21
2026-01-08,603019,89.43,92.93,95.86,89.43,996765,9323649598.0,7.22,4.33,3.86,6.81
2026-01-09,603019,92.93,93.27,93.72,91.18,645110,5983886531.0,2.73,0.37,0.34,4.41
2026-01-12,603019,93.57,95.92,96.8,92.82,775388,7359897237.0,4.27,2.84,2.65,5.3
2026-01-13,603019,95.95,91.43,96.61,91.35,712019,6653411990.0,5.48,-4.68,-4.49,4.87
2026-01-14,603019,91.43,93.36,94.92,91.34,733865,6875090583.0,3.92,2.11,1.93,5.02
2026-01-15,603019,92.94,93.04,93.91,91.74,451272,4194439203.0,2.32,-0.34,-0.32,3.09
2026-01-16,603019,93.91,93.41,94.56,92.13,499663,4661368736.0,2.61,0.4,0.37,3.42
2026-01-19,603019,94.28,94.17,95.01,92.64,526473,4946295273.0,2.54,0.81,0.76,3.6
2026-01-20,603019,94.13,91.79,95.87,91.53,508470,4722395179.0,4.61,-2.53,-2.38,3.48
2026-01-21,603019,91.21,98.16,98.81,91.1,1242779,12008269517.0,8.4,6.94,6.37,8.5
2026-01-22,603019,100.93,96.88,102.81,96.33,911615,9007021033.0,6.6,-1.3,-1.28,6.23
2026-01-23,603019,95.91,95.84,96.88,94.43,599049,5717856005.0,2.53,-1.07,-1.04,4.1
2026-01-26,603019,96.21,93.16,96.88,92.95,530269,4997574263.0,4.1,-2.8,-2.68,3.63
2026-01-27,603019,93.18,92.71,93.51,90.76,411272,3798814530.0,2.95,-0.48,-0.45,2.81
2026-01-28,603019,93.22,91.49,93.67,90.93,425649,3916216742.0,2.96,-1.32,-1.22,2.91
2026-01-29,603019,91.48,89.54,92.1,89.51,459299,4158974183.0,2.83,-2.13,-1.95,3.14
2026-01-30,603019,89.28,89.7,90.33,87.03,398622,3541332668.0,3.69,0.18,0.16,2.73
2026-02-02,603019,88.93,87.1,89.69,87.03,292699,2583789192.0,2.97,-2.9,-2.6,2.0
2026-02-03,603019,87.81,87.68,88.43,86.18,297012,2596081713.0,2.58,0.67,0.58,2.03
2026-02-04,603019,87.23,86.16,87.23,85.55,289709,2495830721.0,1.92,-1.73,-1.52,1.98
2026-02-05,603019,85.12,85.4,86.11,85.03,167506,1432130132.0,1.25,-0.88,-0.76,1.15
2026-02-06,603019,85.4,86.79,87.44,85.05,292507,2534184722.0,2.8,1.63,1.39,2.0
2026-02-09,603019,90.0,91.23,91.33,88.64,500588,4505622234.0,3.1,5.12,4.44,3.42
2026-02-10,603019,91.23,91.2,93.0,90.98,421510,3875114500.0,2.21,-0.03,-0.03,2.88
2026-02-11,603019,91.26,89.38,91.28,89.2,288097,2590508673.0,2.28,-2.0,-1.82,1.97
